p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
829737,2,Iqbal Abdulla,277237,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,6,18.06,four,4,False,,277237,19,0,0,0,0,20,14,3.5,1,35,182,6,113,28.0,7,9.66,24.0,210.0,120,2015-04-19,2015,"M Chinnaswamy Stadium, Bangalore",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,4,1,4,True,267,25,1,OUTSIDE_OFFSTUMP,FULL,CUT_SHOT,1.0,194,0.21
829737,2,Iqbal Abdulla,277237,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,7,18.07,no run,0,False,,277237,19,0,0,0,0,20,15,4.0,1,35,182,6,114,28.0,6,9.57,28.0,210.0,120,2015-04-19,2015,"M Chinnaswamy Stadium, Bangalore",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,0,1,0,True,195,203,4,DOWN_LEG,YORKER,ON_DRIVE,1.0,193,1.27
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,1,14.01,no run,0,False,,530773,15,0,0,0,0,1,2,2.1,0,12,111,5,85,,35,7.83,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,0.0,161,44.2
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,2,14.02,no run,0,False,,530773,15,0,0,0,0,1,3,2.2,0,12,111,5,86,,34,7.74,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,0,1,0,True,242,135,2,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,159,42.02
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,3,14.03,no run,0,False,,530773,15,0,0,0,0,1,4,2.3,0,12,111,5,87,,33,7.65,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,0,1,0,True,177,199,5,ON_THE_STUMPS,YORKER,DEFENDED,1.0,158,40.95
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,4,14.04,run,1,False,,530773,15,0,0,0,0,2,5,2.4,0,13,112,5,88,,32,7.63,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,1,1,1,True,268,145,2,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,STEERED,1.0,157,39.89
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,1,17.01,six,6,False,,530773,18,0,0,0,0,16,12,3.1,0,22,138,5,103,,17,8.03,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,6,1,6,True,318,304,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,163,46.4
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,2,17.02,run,1,False,,530773,18,0,0,0,0,17,13,3.2,0,23,139,5,104,,16,8.01,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,1,1,1,True,249,156,2,ON_THE_STUMPS,YORKER,DEFENDED,1.0,164,47.5
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,4,17.04,no run,0,False,,530773,18,0,0,0,0,17,14,3.4,0,24,140,5,106,,14,7.92,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,0,1,0,True,177,203,5,ON_THE_STUMPS,FULL_TOSS,ON_DRIVE,1.0,162,45.29
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,5,17.05,six,6,False,,530773,18,0,0,0,0,23,15,3.5,0,30,146,5,107,,13,8.18,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,6,1,6,True,242,351,4,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,166,49.72
1082628,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,6,17.06,run,1,False,,530773,18,0,0,0,0,24,16,4.0,0,31,147,5,108,,12,8.16,,,120,2017-05-01,2017,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Royal Challengers Bangalore,IPL,LHB,RF,pace bowler,1,1,1,True,219,247,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,167,50.84
1178406,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,4,19.04,no run,0,False,,530773,20,0,0,0,0,0,1,3.4,3,31,169,6,118,,2,8.59,,,120,2019-04-15,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,LHB,RF,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,STEERED,0.0,172,53.69
1178406,1,Pawan Negi,530773,Royal Challengers Bangalore,Lasith Malinga,49758,Mumbai Indians,5,19.05,out,0,True,caught,530773,20,0,0,0,0,0,2,3.5,4,31,169,7,119,,1,8.52,,,120,2019-04-15,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,LHB,RF,pace bowler,0,1,0,True,231,158,2,ON_THE_STUMPS,GOOD_LENGTH,SLOG_SHOT,0.0,170,51.47
829823,2,Pawan Negi,530773,Chennai Super Kings,Lasith Malinga,49758,Mumbai Indians,1,15.01,run,1,False,,530773,16,0,0,0,0,1,1,2.1,0,8,113,4,91,90.0,29,7.45,18.62,203.0,120,2015-05-24,2015,"Eden Gardens, Kolkata",India,Mumbai Indians,Chennai Super Kings,IPL,LHB,RF,pace bowler,1,1,1,True,299,175,3,WIDE_OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,1.0,159,0.36
829823,2,Pawan Negi,530773,Chennai Super Kings,Lasith Malinga,49758,Mumbai Indians,4,15.04,run,2,False,,530773,16,1,0,0,0,2,2,2.3,0,17,122,4,93,81.0,27,7.87,18.0,203.0,120,2015-05-24,2015,"Eden Gardens, Kolkata",India,Mumbai Indians,Chennai Super Kings,IPL,LHB,RF,pace bowler,1,1,2,True,239,162,2,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,0.0,167,0.59
829823,2,Pawan Negi,530773,Chennai Super Kings,Lasith Malinga,49758,Mumbai Indians,2,17.02,wide,1,False,,530773,18,0,1,0,0,3,3,3.1,1,22,134,6,103,69.0,17,7.8,24.35,203.0,120,2015-05-24,2015,"Eden Gardens, Kolkata",India,Mumbai Indians,Chennai Super Kings,IPL,LHB,RF,pace bowler,0,0,1,True,0,0,0,OUTSIDE_OFFSTUMP,FULL,LEFT_ALONE,1.0,161,0.03
829823,2,Pawan Negi,530773,Chennai Super Kings,Lasith Malinga,49758,Mumbai Indians,3,17.03,no run,0,False,,530773,18,0,0,0,0,3,4,3.2,1,22,134,6,104,69.0,16,7.73,25.87,203.0,120,2015-05-24,2015,"Eden Gardens, Kolkata",India,Mumbai Indians,Chennai Super Kings,IPL,LHB,RF,pace bowler,0,1,0,True,190,124,1,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,0.0,159,0.01
829823,2,Pawan Negi,530773,Chennai Super Kings,Lasith Malinga,49758,Mumbai Indians,4,17.04,out,0,True,caught,530773,18,0,0,0,0,3,5,3.3,2,22,134,7,105,69.0,15,7.65,27.6,203.0,120,2015-05-24,2015,"Eden Gardens, Kolkata",India,Mumbai Indians,Chennai Super Kings,IPL,LHB,RF,pace bowler,0,1,0,True,250,143,2,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,FLICK,0.0,158,0.01
1082635,2,Karun Nair,398439,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,2,1.02,no run,0,False,,398439,2,0,0,0,0,2,3,0.2,0,1,5,1,8,208.0,112,3.75,11.14,213.0,120,2017-05-06,2017,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Delhi Daredevils,IPL,RHB,RF,pace bowler,0,1,0,True,228,194,3,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,156,6.99
1082635,2,Karun Nair,398439,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,3,1.03,leg bye,1,False,,398439,2,0,0,0,1,2,4,0.3,0,1,6,1,9,207.0,111,4.0,11.18,213.0,120,2017-05-06,2017,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Delhi Daredevils,IPL,RHB,RF,pace bowler,0,1,0,True,146,147,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PULL,0.0,156,6.82
829769,2,Karun Nair,398439,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,2,16.02,leg bye,1,False,,398439,17,0,0,0,1,5,3,2.2,0,16,142,3,98,46.0,22,8.69,12.54,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,0,1,0,True,142,176,6,ON_THE_STUMPS,GOOD_LENGTH,FLICK,0.0,178,26.09
829769,2,Karun Nair,398439,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,4,16.04,run,1,False,,398439,17,0,0,0,0,6,4,2.4,0,18,144,3,100,44.0,20,8.64,13.2,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,237,338,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,176,21.41
1178411,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,3,2.03,bye,4,False,,425943,3,0,0,4,0,21,8,0.3,0,0,29,0,15,133.0,105,11.6,7.6,162.0,120,2019-04-20,2019,"Sawai Mansingh Stadium, Jaipur",India,Rajasthan Royals,Rajasthan Royals,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,STEERED,0.0,170,67.75
1178411,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,4,2.04,no run,0,False,,425943,3,0,0,0,0,21,9,0.4,0,0,29,0,16,133.0,104,10.87,7.67,162.0,120,2019-04-20,2019,"Sawai Mansingh Stadium, Jaipur",India,Rajasthan Royals,Rajasthan Royals,IPL,RHB,RF,pace bowler,0,1,0,True,211,192,3,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,168,66.09
1178411,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,5,2.05,run,1,False,,425943,3,0,0,0,0,22,10,0.5,0,1,30,0,17,132.0,103,10.58,7.68,162.0,120,2019-04-20,2019,"Sawai Mansingh Stadium, Jaipur",India,Rajasthan Royals,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,150,123,8,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,STEERED,1.0,167,65.53
1178411,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,1,5.01,no run,0,False,,425943,6,0,0,0,0,27,15,1.1,0,2,48,1,31,114.0,89,9.29,7.68,162.0,120,2019-04-20,2019,"Sawai Mansingh Stadium, Jaipur",India,Rajasthan Royals,Rajasthan Royals,IPL,RHB,RF,pace bowler,0,1,0,True,172,188,5,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PUSH,0.0,169,66.8
1178411,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,2,5.02,run,1,False,,425943,6,0,0,0,0,28,16,1.2,0,3,49,1,32,113.0,88,9.18,7.7,162.0,120,2019-04-20,2019,"Sawai Mansingh Stadium, Jaipur",India,Rajasthan Royals,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,130,195,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,168,66.19
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,1,12.01,run,1,False,,425943,13,0,0,0,0,43,30,1.1,0,10,110,2,73,78.0,47,9.04,9.95,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,80,63,8,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,182,43.37
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,5,12.05,run,1,False,,425943,13,0,0,0,0,44,31,1.5,0,14,114,2,77,74.0,43,8.88,10.32,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,84,58,8,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SQUARE_DRIVE,1.0,181,40.43
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,1,16.01,run,1,False,,425943,17,0,0,0,0,59,40,2.1,0,16,141,3,97,47.0,23,8.72,12.26,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,79,57,8,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,178,27.47
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,3,16.03,run,1,False,,425943,17,0,0,0,0,60,41,2.3,0,17,143,3,99,45.0,21,8.66,12.85,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,1,1,1,True,253,232,3,ON_THE_STUMPS,YORKER,FLICK,1.0,176,23.04
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,5,16.05,six,6,False,,425943,17,0,0,0,0,66,42,2.5,0,24,150,3,101,38.0,19,8.91,12.0,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,6,1,6,True,353,265,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,180,33.69
829769,2,Sanju Samson,425943,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,6,16.06,four,4,False,,425943,17,0,0,0,0,70,43,3.0,0,28,154,3,102,34.0,18,9.05,11.33,188.0,120,2015-05-01,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Rajasthan Royals,IPL,RHB,RF,pace bowler,4,1,4,True,249,8,1,ON_THE_STUMPS,GOOD_LENGTH,SWEEP_SHOT,1.0,183,45.32
1178409,2,Amit Mishra,31107,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,2,18.02,run,1,False,,31107,19,0,0,0,0,2,4,3.2,1,33,111,8,110,58.0,10,6.05,34.8,169.0,120,2019-04-18,2019,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,229,172,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,0.0,125,0.01
1178409,2,Amit Mishra,31107,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,4,18.04,leg bye,4,False,,31107,19,0,0,0,4,2,5,3.4,1,34,116,8,112,53.0,8,6.21,39.75,169.0,120,2019-04-18,2019,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,DOWN_LEG,YORKER,LEG_GLANCE,0.0,127,0.01
1178409,2,Amit Mishra,31107,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,5,18.05,wide,1,False,,31107,19,0,1,0,0,2,5,3.4,1,35,117,8,112,52.0,8,6.26,39.0,169.0,120,2019-04-18,2019,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,YORKER,LEFT_ALONE,1.0,128,0.01
1178409,2,Amit Mishra,31107,Delhi Capitals,Lasith Malinga,49758,Mumbai Indians,6,18.06,run,1,False,,31107,19,0,0,0,0,3,6,3.5,1,36,118,8,113,51.0,7,6.26,43.71,169.0,120,2019-04-18,2019,"Feroz Shah Kotla, Delhi",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,165,133,8,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,0.0,128,0.01
829751,2,Praveen Kumar,30732,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,2,18.02,no run,0,False,,30732,19,0,0,0,0,0,1,3.2,2,23,127,6,110,31.0,10,6.92,18.6,158.0,120,2015-04-25,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,SLOG_SHOT,0.0,142,1.91
829751,2,Praveen Kumar,30732,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,3,18.03,out,0,True,bowled,30732,19,0,0,0,0,0,2,3.3,3,23,127,7,111,31.0,9,6.86,20.66,158.0,120,2015-04-25,2015,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,SLOG_SHOT,0.0,141,0.55
829815,1,Praveen Kumar,30732,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,1,17.01,run,1,False,,30732,18,0,0,0,0,2,2,3.1,1,15,91,8,103,,17,5.3,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,1,1,1,True,200,301,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,108,9.91
829815,1,Praveen Kumar,30732,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,4,17.04,no run,0,False,,30732,18,0,0,0,0,2,3,3.4,2,15,91,9,106,,14,5.15,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,0,1,0,True,149,172,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,103,8.09
829815,1,Praveen Kumar,30732,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,5,17.05,run,1,False,,30732,18,0,0,0,0,3,4,3.5,2,16,92,9,107,,13,5.15,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,1,1,1,True,215,229,4,ON_THE_STUMPS,FULL_TOSS,LEFT_ALONE,1.0,104,8.43
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,1,12.01,six,6,False,,35582,13,0,0,0,0,15,22,1.1,0,19,71,2,73,,47,5.83,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,6,1,6,True,327,299,3,OUTSIDE_OFFSTUMP,FULL,SLOG_SHOT,1.0,142,23.88
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,2,12.02,run,1,False,,35582,13,0,0,0,0,16,23,1.2,0,20,72,2,74,,46,5.83,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,207,123,1,ON_THE_STUMPS,GOOD_LENGTH,SLOG_SHOT,0.0,143,24.68
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,1,15.01,run,1,False,,35582,16,0,0,0,0,28,32,2.1,2,22,100,4,91,,29,6.59,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,281,293,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,150,30.82
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,3,15.03,run,1,False,,35582,16,0,0,0,0,29,33,2.3,2,24,102,4,93,,27,6.58,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,82,306,5,OUTSIDE_OFFSTUMP,FULL_TOSS,ON_DRIVE,1.0,148,28.98
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,5,15.05,leg bye,1,False,,35582,16,0,0,0,1,29,34,2.5,2,25,104,4,95,,25,6.56,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,DOWN_LEG,FULL_TOSS,SLOG_SHOT,0.0,146,27.21
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,3,17.03,wide,1,False,,35582,18,0,1,0,0,36,37,3.2,3,33,121,5,104,,16,6.98,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,,148,28.98
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,4,17.04,wide,1,False,,35582,18,0,1,0,0,36,37,3.2,3,34,122,5,104,,16,7.03,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,ON_THE_STUMPS,SHORT,LEFT_ALONE,,149,29.89
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,5,17.05,no run,0,False,,35582,18,0,0,0,0,36,38,3.3,3,34,122,5,105,,15,6.97,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,FULL,SLOG_SHOT,0.0,147,28.08
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,6,17.06,no run,0,False,,35582,18,0,0,0,0,36,39,3.4,3,34,122,5,106,,14,6.9,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,184,198,4,OUTSIDE_OFFSTUMP,FULL,STRAIGHT_DRIVE,1.0,145,26.35
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,7,17.07,no run,0,False,,35582,18,0,0,0,0,36,40,3.5,3,34,122,5,107,,13,6.84,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,0.0,144,25.51
1178431,1,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,8,17.08,run,1,False,,35582,18,0,0,0,0,37,41,4.0,3,35,123,5,108,,12,6.83,,,120,2019-05-05,2019,"Wankhede Stadium, Mumbai",India,Mumbai Indians,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,312,267,3,OUTSIDE_OFFSTUMP,FULL,SLOG_SHOT,0.0,143,24.68
829705,2,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,1,0.01,run,1,False,,35582,1,0,0,0,0,1,1,0.1,0,1,1,0,1,168.0,119,6.0,8.47,169.0,120,2015-04-08,2015,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RF,pace bowler,1,1,1,True,280,147,2,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,161,40.64
829705,2,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,4,0.04,no run,0,False,,35582,1,0,0,0,0,1,2,0.3,0,2,3,0,3,166.0,117,6.0,8.51,169.0,120,2015-04-08,2015,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RF,pace bowler,0,1,0,True,123,161,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,160,40.12
829705,2,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,5,0.05,no run,0,False,,35582,1,0,0,0,0,1,3,0.4,0,2,3,0,4,166.0,116,4.5,8.58,169.0,120,2015-04-08,2015,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,159,39.04
829705,2,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,6,0.06,no run,0,False,,35582,1,0,0,0,0,1,4,0.5,0,2,3,0,5,166.0,115,3.6,8.66,169.0,120,2015-04-08,2015,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RF,pace bowler,0,1,0,True,209,204,4,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,158,37.95
829705,2,Robin Uthappa,35582,Kolkata Knight Riders,Lasith Malinga,49758,Mumbai Indians,7,0.07,no run,0,False,,35582,1,0,0,0,0,1,5,1.0,0,2,3,0,6,166.0,114,3.0,8.73,169.0,120,2015-04-08,2015,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RF,pace bowler,0,1,0,True,152,234,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,157,36.61
